output_root,run_dir,comparison_path,model,model_type,architecture,algo_base,graph_builder,graph_transform,objective,class_weight,feature_set,horizon,lookback,train_window_mode,min_train_periods,max_train_periods,pred_rows,agent_status,agent_pass,BalancedAcc,AUC,AP,DirAcc,R2_health,pred_constant_flag,health_flag,robust30_flag
framework_tsl_graph_gwstcn_directionbce_20260709_013040,tsl_graph_wavenet_direction_bce_tiny_corr_abs_top3_with_pca_lb6_h2_s42,/root/corn_spike_sota/outputs/framework_tsl_graph_gwstcn_directionbce_20260709_013040/tsl_graph_wavenet_direction_bce_tiny_corr_abs_top3_with_pca_lb6_h2_s42/comparison.csv,tsl_graph_wavenet_direction_bce_tiny_corr_abs_top3_with_pca_lb6_h2_s42,tsl_graph,graph_wavenet,graph_wavenet,corr_abs_top3,,direction_bce,balanced,with_pca,2,6,expanding,24,,89,no_signal,False,0.4418,0.4402,0.5756,0.3933,,False,True,True
framework_tsl_graph_graphwavenet_balanced_focus_directionbce_20260709_030928,tsl_graph_wavenet_direction_bce_tiny_corr_abs_top3_with_pca_lb6_h2_s42,/root/corn_spike_sota/outputs/framework_tsl_graph_graphwavenet_balanced_focus_directionbce_20260709_030928/tsl_graph_wavenet_direction_bce_tiny_corr_abs_top3_with_pca_lb6_h2_s42/comparison.csv,tsl_graph_wavenet_direction_bce_tiny_corr_abs_top3_with_pca_lb6_h2_s42,tsl_graph,graph_wavenet,graph_wavenet,corr_abs_top3,,direction_bce,balanced,with_pca,2,6,expanding,24,,89,no_signal,False,0.4418,0.4402,0.5756,0.3933,,False,True,True
framework_tsl_graph_gwstcn_directionbce_20260709_013040,tsl_graph_wavenet_direction_bce_tiny_knn_cosine_top5_with_pca_lb6_h2_s42,/root/corn_spike_sota/outputs/framework_tsl_graph_gwstcn_directionbce_20260709_013040/tsl_graph_wavenet_direction_bce_tiny_knn_cosine_top5_with_pca_lb6_h2_s42/comparison.csv,tsl_graph_wavenet_direction_bce_tiny_knn_cosine_top5_with_pca_lb6_h2_s42,tsl_graph,graph_wavenet,graph_wavenet,knn_cosine_top5,,direction_bce,balanced,with_pca,2,6,expanding,24,,89,no_signal,False,0.4418,0.4397,0.5795,0.3933,,False,True,True
framework_tsl_graph_graphwavenet_balanced_focus_directionbce_20260709_030928,tsl_graph_wavenet_direction_bce_tiny_knn_cosine_top5_with_pca_lb6_h2_s42,/root/corn_spike_sota/outputs/framework_tsl_graph_graphwavenet_balanced_focus_directionbce_20260709_030928/tsl_graph_wavenet_direction_bce_tiny_knn_cosine_top5_with_pca_lb6_h2_s42/comparison.csv,tsl_graph_wavenet_direction_bce_tiny_knn_cosine_top5_with_pca_lb6_h2_s42,tsl_graph,graph_wavenet,graph_wavenet,knn_cosine_top5,,direction_bce,balanced,with_pca,2,6,expanding,24,,89,no_signal,False,0.4418,0.4397,0.5795,0.3933,,False,True,True
framework_tsl_graph_gwstcn_directionbce_20260709_013040,tsl_graph_wavenet_direction_bce_tiny_corr_abs_top8_with_pca_lb6_h2_s42,/root/corn_spike_sota/outputs/framework_tsl_graph_gwstcn_directionbce_20260709_013040/tsl_graph_wavenet_direction_bce_tiny_corr_abs_top8_with_pca_lb6_h2_s42/comparison.csv,tsl_graph_wavenet_direction_bce_tiny_corr_abs_top8_with_pca_lb6_h2_s42,tsl_graph,graph_wavenet,graph_wavenet,corr_abs_top8,,direction_bce,balanced,with_pca,2,6,expanding,24,,89,no_signal,False,0.4418,0.4376,0.5735,0.3933,,False,True,True
framework_tsl_graph_graphwavenet_balanced_focus_directionbce_20260709_030928,tsl_graph_wavenet_direction_bce_tiny_corr_abs_top8_with_pca_lb6_h2_s42,/root/corn_spike_sota/outputs/framework_tsl_graph_graphwavenet_balanced_focus_directionbce_20260709_030928/tsl_graph_wavenet_direction_bce_tiny_corr_abs_top8_with_pca_lb6_h2_s42/comparison.csv,tsl_graph_wavenet_direction_bce_tiny_corr_abs_top8_with_pca_lb6_h2_s42,tsl_graph,graph_wavenet,graph_wavenet,corr_abs_top8,,direction_bce,balanced,with_pca,2,6,expanding,24,,89,no_signal,False,0.4418,0.4376,0.5735,0.3933,,False,True,True
graph_official_recentcap_focus_20260709_0521_cap48,graphfw_ada_boost_tree_corr_abs_top5_raw_smooth_with_pca_lb2_h1,/root/corn_spike_sota/outputs/graph_official_recentcap_focus_20260709_0521_cap48/graphfw_ada_boost_tree_corr_abs_top5_raw_smooth_with_pca_lb2_h1/comparison.csv,graphfw_ada_boost_tree_corr_abs_top5_raw_smooth_with_pca_lb2_h1,graph_official_pool,,ada_boost_tree,corr_abs_top5,raw_smooth,,,with_pca,1,2,expanding_with_cap,24,48.0,95,no_signal,False,0.4417,0.4765,0.4937,0.4421,-0.0536,False,True,True
graph_official_framework_shortlookback_20260709_000325,graphfw_catboost_depthwise_corr_abs_top5_raw_smooth_no_pca_lb2_h1,/root/corn_spike_sota/outputs/graph_official_framework_shortlookback_20260709_000325/graphfw_catboost_depthwise_corr_abs_top5_raw_smooth_no_pca_lb2_h1/comparison.csv,graphfw_catboost_depthwise_corr_abs_top5_raw_smooth_no_pca_lb2_h1,graph_official_pool,,catboost_depthwise,corr_abs_top5,raw_smooth,,,no_pca,1,2,expanding,24,,95,no_signal,False,0.4417,0.465,0.4675,0.4421,-0.0746,False,True,True
graph_official_framework_shortlookback_20260709_000325,graphfw_lightgbm_dart_knn_cosine_top5_graph_stats_no_pca_lb2_h1,/root/corn_spike_sota/outputs/graph_official_framework_shortlookback_20260709_000325/graphfw_lightgbm_dart_knn_cosine_top5_graph_stats_no_pca_lb2_h1/comparison.csv,graphfw_lightgbm_dart_knn_cosine_top5_graph_stats_no_pca_lb2_h1,graph_official_pool,,lightgbm_dart,knn_cosine_top5,graph_stats,,,no_pca,1,2,expanding,24,,95,no_signal,False,0.4417,0.461,0.5142,0.4421,-0.0498,False,True,True
graph_official_extra_transforms_shortlookback_20260709_0627,graphfw_random_forest_shallow_corr_abs_top8_centrality_pool_no_pca_lb4_h1,/root/corn_spike_sota/outputs/graph_official_extra_transforms_shortlookback_20260709_0627/graphfw_random_forest_shallow_corr_abs_top8_centrality_pool_no_pca_lb4_h1/comparison.csv,graphfw_random_forest_shallow_corr_abs_top8_centrality_pool_no_pca_lb4_h1,graph_official_pool,,random_forest_shallow,corr_abs_top8,centrality_pool,,,no_pca,1,4,expanding,24,,93,no_signal,False,0.4417,0.4482,0.4849,0.4409,-0.031,False,True,True
graph_official_extra_transforms_shortlookback_20260709_0627,graphfw_random_forest_shallow_knn_cosine_top5_centrality_pool_no_pca_lb4_h1,/root/corn_spike_sota/outputs/graph_official_extra_transforms_shortlookback_20260709_0627/graphfw_random_forest_shallow_knn_cosine_top5_centrality_pool_no_pca_lb4_h1/comparison.csv,graphfw_random_forest_shallow_knn_cosine_top5_centrality_pool_no_pca_lb4_h1,graph_official_pool,,random_forest_shallow,knn_cosine_top5,centrality_pool,,,no_pca,1,4,expanding,24,,93,no_signal,False,0.4417,0.4468,0.4766,0.4409,-0.0258,False,True,True
graph_official_framework_shortlookback_20260709_000325,graphfw_lightgbm_dart_corr_abs_top3_smooth_only_with_pca_lb2_h1,/root/corn_spike_sota/outputs/graph_official_framework_shortlookback_20260709_000325/graphfw_lightgbm_dart_corr_abs_top3_smooth_only_with_pca_lb2_h1/comparison.csv,graphfw_lightgbm_dart_corr_abs_top3_smooth_only_with_pca_lb2_h1,graph_official_pool,,lightgbm_dart,corr_abs_top3,smooth_only,,,with_pca,1,2,expanding,24,,95,no_signal,False,0.4417,0.4428,0.4644,0.4421,0.0594,False,True,True
graph_official_extra_transforms_shortlookback_20260709_0627,graphfw_random_forest_shallow_group_prefix_centrality_pool_no_pca_lb4_h1,/root/corn_spike_sota/outputs/graph_official_extra_transforms_shortlookback_20260709_0627/graphfw_random_forest_shallow_group_prefix_centrality_pool_no_pca_lb4_h1/comparison.csv,graphfw_random_forest_shallow_group_prefix_centrality_pool_no_pca_lb4_h1,graph_official_pool,,random_forest_shallow,group_prefix,centrality_pool,,,no_pca,1,4,expanding,24,,93,no_signal,False,0.4417,0.4399,0.4778,0.4409,-0.0273,False,True,True
graph_official_extra_transforms_shortlookback_20260709_0627,graphfw_random_forest_shallow_corr_abs_top5_raw_residual_no_pca_lb4_h1,/root/corn_spike_sota/outputs/graph_official_extra_transforms_shortlookback_20260709_0627/graphfw_random_forest_shallow_corr_abs_top5_raw_residual_no_pca_lb4_h1/comparison.csv,graphfw_random_forest_shallow_corr_abs_top5_raw_residual_no_pca_lb4_h1,graph_official_pool,,random_forest_shallow,corr_abs_top5,raw_residual,,,no_pca,1,4,expanding,24,,93,no_signal,False,0.4415,0.4746,0.5119,0.4409,-0.031,False,True,True
graph_official_extra_transforms_shortlookback_20260709_0627,graphfw_random_forest_shallow_glasso_alpha05_raw_residual_no_pca_lb4_h1,/root/corn_spike_sota/outputs/graph_official_extra_transforms_shortlookback_20260709_0627/graphfw_random_forest_shallow_glasso_alpha05_raw_residual_no_pca_lb4_h1/comparison.csv,graphfw_random_forest_shallow_glasso_alpha05_raw_residual_no_pca_lb4_h1,graph_official_pool,,random_forest_shallow,glasso_alpha05,raw_residual,,,no_pca,1,4,expanding,24,,93,no_signal,False,0.4415,0.4746,0.5119,0.4409,-0.031,False,True,True
graph_official_recentcap_focus_20260709_0521_cap48,graphfw_ada_boost_tree_corr_abs_top5_raw_smooth_no_pca_lb2_h1,/root/corn_spike_sota/outputs/graph_official_recentcap_focus_20260709_0521_cap48/graphfw_ada_boost_tree_corr_abs_top5_raw_smooth_no_pca_lb2_h1/comparison.csv,graphfw_ada_boost_tree_corr_abs_top5_raw_smooth_no_pca_lb2_h1,graph_official_pool,,ada_boost_tree,corr_abs_top5,raw_smooth,,,no_pca,1,2,expanding_with_cap,24,48.0,95,no_signal,False,0.4415,0.4193,0.4313,0.4421,-0.0902,False,True,True
graph_official_framework_shortlookback_20260709_000325,graphfw_ada_boost_tree_corr_abs_top5_raw_smooth_no_pca_lb2_h1,/root/corn_spike_sota/outputs/graph_official_framework_shortlookback_20260709_000325/graphfw_ada_boost_tree_corr_abs_top5_raw_smooth_no_pca_lb2_h1/comparison.csv,graphfw_ada_boost_tree_corr_abs_top5_raw_smooth_no_pca_lb2_h1,graph_official_pool,,ada_boost_tree,corr_abs_top5,raw_smooth,,,no_pca,1,2,expanding,24,,95,no_signal,False,0.4413,0.4133,0.4271,0.4421,-0.0167,False,True,True
graph_official_framework_shortlookback_20260709_000325,graphfw_logistic_l1_liblinear_knn_cosine_top5_graph_stats_with_pca_lb2_h1,/root/corn_spike_sota/outputs/graph_official_framework_shortlookback_20260709_000325/graphfw_logistic_l1_liblinear_knn_cosine_top5_graph_stats_with_pca_lb2_h1/comparison.csv,graphfw_logistic_l1_liblinear_knn_cosine_top5_graph_stats_with_pca_lb2_h1,graph_official_pool,,logistic_l1_liblinear,knn_cosine_top5,graph_stats,,,with_pca,1,2,expanding,24,,95,no_signal,False,0.441,0.4721,0.4838,0.4421,0.0018,False,True,True
graph_official_recentcap_focus_20260709_0521_cap48,graphfw_logistic_l1_liblinear_corr_abs_top8_smooth_only_no_pca_lb2_h1,/root/corn_spike_sota/outputs/graph_official_recentcap_focus_20260709_0521_cap48/graphfw_logistic_l1_liblinear_corr_abs_top8_smooth_only_no_pca_lb2_h1/comparison.csv,graphfw_logistic_l1_liblinear_corr_abs_top8_smooth_only_no_pca_lb2_h1,graph_official_pool,,logistic_l1_liblinear,corr_abs_top8,smooth_only,,,no_pca,1,2,expanding_with_cap,24,48.0,95,no_signal,False,0.441,0.441,0.4842,0.4421,-0.0186,False,True,True
graph_official_framework_shortlookback_20260709_000325,graphfw_perceptron_corr_abs_top8_smooth_only_no_pca_lb2_h1,/root/corn_spike_sota/outputs/graph_official_framework_shortlookback_20260709_000325/graphfw_perceptron_corr_abs_top8_smooth_only_no_pca_lb2_h1/comparison.csv,graphfw_perceptron_corr_abs_top8_smooth_only_no_pca_lb2_h1,graph_official_pool,,perceptron,corr_abs_top8,smooth_only,,,no_pca,1,2,expanding,24,,95,no_signal,False,0.441,0.4313,0.4527,0.4421,-0.0263,False,True,True
graph_official_framework_top_20260708_235757,graphfw_random_forest_shallow_corr_abs_top8_smooth_only_no_pca_lb6_h1,/root/corn_spike_sota/outputs/graph_official_framework_top_20260708_235757/graphfw_random_forest_shallow_corr_abs_top8_smooth_only_no_pca_lb6_h1/comparison.csv,graphfw_random_forest_shallow_corr_abs_top8_smooth_only_no_pca_lb6_h1,graph_official_pool,,random_forest_shallow,corr_abs_top8,smooth_only,,,no_pca,1,6,expanding,24,,91,no_signal,False,0.4408,0.4033,0.4134,0.4396,-0.0973,False,True,True
graph_official_framework_shortlookback_20260709_000325,graphfw_hist_gradient_boosting_l2_group_prefix_graph_stats_no_pca_lb3_h2,/root/corn_spike_sota/outputs/graph_official_framework_shortlookback_20260709_000325/graphfw_hist_gradient_boosting_l2_group_prefix_graph_stats_no_pca_lb3_h2/comparison.csv,graphfw_hist_gradient_boosting_l2_group_prefix_graph_stats_no_pca_lb3_h2,graph_official_pool,,hist_gradient_boosting_l2,group_prefix,graph_stats,,,no_pca,2,3,expanding,24,,92,no_signal,False,0.4407,0.3111,0.4667,0.5,-0.0871,False,True,True
graph_official_recentcap_focus_20260709_0521_cap48,graphfw_logistic_l1_liblinear_corr_abs_top5_raw_smooth_with_pca_lb2_h1,/root/corn_spike_sota/outputs/graph_official_recentcap_focus_20260709_0521_cap48/graphfw_logistic_l1_liblinear_corr_abs_top5_raw_smooth_with_pca_lb2_h1/comparison.csv,graphfw_logistic_l1_liblinear_corr_abs_top5_raw_smooth_with_pca_lb2_h1,graph_official_pool,,logistic_l1_liblinear,corr_abs_top5,raw_smooth,,,with_pca,1,2,expanding_with_cap,24,48.0,95,no_signal,False,0.4406,0.4473,0.4402,0.4421,-0.0166,False,True,True
graph_official_recentcap_focus_20260709_0521_cap48,graphfw_logistic_l1_liblinear_corr_abs_top8_raw_diffuse2_with_pca_lb2_h1,/root/corn_spike_sota/outputs/graph_official_recentcap_focus_20260709_0521_cap48/graphfw_logistic_l1_liblinear_corr_abs_top8_raw_diffuse2_with_pca_lb2_h1/comparison.csv,graphfw_logistic_l1_liblinear_corr_abs_top8_raw_diffuse2_with_pca_lb2_h1,graph_official_pool,,logistic_l1_liblinear,corr_abs_top8,raw_diffuse2,,,with_pca,1,2,expanding_with_cap,24,48.0,95,no_signal,False,0.4406,0.4473,0.4402,0.4421,-0.0193,False,True,True
framework_tsl_other_official_graphs_directionbce_20260709_093209,tsl_gatedgnn_direction_bce_tiny_corr_abs_top3_no_pca_lb2_h2_s42,/root/corn_spike_sota/outputs/framework_tsl_other_official_graphs_directionbce_20260709_093209/tsl_gatedgnn_direction_bce_tiny_corr_abs_top3_no_pca_lb2_h2_s42/comparison.csv,tsl_gatedgnn_direction_bce_tiny_corr_abs_top3_no_pca_lb2_h2_s42,tsl_graph,gatedgnn,gatedgnn,corr_abs_top3,,direction_bce,balanced,no_pca,2,2,expanding,24,,93,no_signal,False,0.4399,0.5099,0.578,0.4839,,False,True,True
graph_official_vmd_top_20260708_235926,graphfw_random_forest_100_corr_abs_top8_raw_diffuse2_with_pca_lb12_h1,/root/corn_spike_sota/outputs/graph_official_vmd_top_20260708_235926/graphfw_random_forest_100_corr_abs_top8_raw_diffuse2_with_pca_lb12_h1/comparison.csv,graphfw_random_forest_100_corr_abs_top8_raw_diffuse2_with_pca_lb12_h1,graph_official_pool,,random_forest_100,corr_abs_top8,raw_diffuse2,,,with_pca,1,12,expanding,24,,85,no_signal,False,0.4396,0.3952,0.4145,0.4353,-0.0289,False,True,True
graph_official_vmd_top_20260708_235926,graphfw_random_forest_shallow_corr_abs_top8_raw_diffuse2_with_pca_lb12_h1,/root/corn_spike_sota/outputs/graph_official_vmd_top_20260708_235926/graphfw_random_forest_shallow_corr_abs_top8_raw_diffuse2_with_pca_lb12_h1/comparison.csv,graphfw_random_forest_shallow_corr_abs_top8_raw_diffuse2_with_pca_lb12_h1,graph_official_pool,,random_forest_shallow,corr_abs_top8,raw_diffuse2,,,with_pca,1,12,expanding,24,,85,no_signal,False,0.4396,0.3376,0.3881,0.4353,-0.0329,False,True,True
graph_official_framework_top_20260708_235757,graphfw_lightgbm_goss_corr_abs_top8_raw_diffuse2_no_pca_lb6_h1,/root/corn_spike_sota/outputs/graph_official_framework_top_20260708_235757/graphfw_lightgbm_goss_corr_abs_top8_raw_diffuse2_no_pca_lb6_h1/comparison.csv,graphfw_lightgbm_goss_corr_abs_top8_raw_diffuse2_no_pca_lb6_h1,graph_official_pool,,lightgbm_goss,corr_abs_top8,raw_diffuse2,,,no_pca,1,6,expanding,24,,91,no_signal,False,0.4393,0.4608,0.4776,0.4396,-0.0278,False,True,True
graph_official_extra_transforms_shortlookback_20260709_0627,graphfw_random_forest_balanced_corr_abs_top5_raw_residual_no_pca_lb3_h1,/root/corn_spike_sota/outputs/graph_official_extra_transforms_shortlookback_20260709_0627/graphfw_random_forest_balanced_corr_abs_top5_raw_residual_no_pca_lb3_h1/comparison.csv,graphfw_random_forest_balanced_corr_abs_top5_raw_residual_no_pca_lb3_h1,graph_official_pool,,random_forest_balanced,corr_abs_top5,raw_residual,,,no_pca,1,3,expanding,24,,94,no_signal,False,0.4389,0.4579,0.4985,0.4362,-0.0328,False,True,True
graph_official_extra_transforms_shortlookback_20260709_0627,graphfw_random_forest_balanced_glasso_alpha05_raw_residual_no_pca_lb3_h1,/root/corn_spike_sota/outputs/graph_official_extra_transforms_shortlookback_20260709_0627/graphfw_random_forest_balanced_glasso_alpha05_raw_residual_no_pca_lb3_h1/comparison.csv,graphfw_random_forest_balanced_glasso_alpha05_raw_residual_no_pca_lb3_h1,graph_official_pool,,random_forest_balanced,glasso_alpha05,raw_residual,,,no_pca,1,3,expanding,24,,94,no_signal,False,0.4389,0.4579,0.4985,0.4362,-0.0328,False,True,True
graph_official_framework_shortlookback_20260709_000325,graphfw_hist_gradient_boosting_l2_corr_abs_top3_smooth_only_no_pca_lb1_h2,/root/corn_spike_sota/outputs/graph_official_framework_shortlookback_20260709_000325/graphfw_hist_gradient_boosting_l2_corr_abs_top3_smooth_only_no_pca_lb1_h2/comparison.csv,graphfw_hist_gradient_boosting_l2_corr_abs_top3_smooth_only_no_pca_lb1_h2,graph_official_pool,,hist_gradient_boosting_l2,corr_abs_top3,smooth_only,,,no_pca,2,1,expanding,24,,94,no_signal,False,0.4388,0.3783,0.481,0.4574,-0.0982,False,True,True
graph_official_extra_transforms_shortlookback_20260709_0627,graphfw_random_forest_shallow_corr_abs_top8_centrality_pool_no_pca_lb3_h1,/root/corn_spike_sota/outputs/graph_official_extra_transforms_shortlookback_20260709_0627/graphfw_random_forest_shallow_corr_abs_top8_centrality_pool_no_pca_lb3_h1/comparison.csv,graphfw_random_forest_shallow_corr_abs_top8_centrality_pool_no_pca_lb3_h1,graph_official_pool,,random_forest_shallow,corr_abs_top8,centrality_pool,,,no_pca,1,3,expanding,24,,94,no_signal,False,0.438,0.4398,0.4891,0.4362,-0.0604,False,True,True
graph_official_extra_transforms_shortlookback_20260709_0627,graphfw_random_forest_shallow_knn_cosine_top5_centrality_pool_no_pca_lb3_h1,/root/corn_spike_sota/outputs/graph_official_extra_transforms_shortlookback_20260709_0627/graphfw_random_forest_shallow_knn_cosine_top5_centrality_pool_no_pca_lb3_h1/comparison.csv,graphfw_random_forest_shallow_knn_cosine_top5_centrality_pool_no_pca_lb3_h1,graph_official_pool,,random_forest_shallow,knn_cosine_top5,centrality_pool,,,no_pca,1,3,expanding,24,,94,no_signal,False,0.438,0.4393,0.4841,0.4362,-0.0577,False,True,True
graph_official_extra_transforms_shortlookback_20260709_0627,graphfw_random_forest_balanced_knn_cosine_top5_centrality_pool_no_pca_lb3_h1,/root/corn_spike_sota/outputs/graph_official_extra_transforms_shortlookback_20260709_0627/graphfw_random_forest_balanced_knn_cosine_top5_centrality_pool_no_pca_lb3_h1/comparison.csv,graphfw_random_forest_balanced_knn_cosine_top5_centrality_pool_no_pca_lb3_h1,graph_official_pool,,random_forest_balanced,knn_cosine_top5,centrality_pool,,,no_pca,1,3,expanding,24,,94,no_signal,False,0.438,0.4357,0.4825,0.4362,-0.0771,False,True,True
graph_official_framework_shortlookback_20260709_000325,graphfw_perceptron_group_prefix_graph_stats_with_pca_lb1_h2,/root/corn_spike_sota/outputs/graph_official_framework_shortlookback_20260709_000325/graphfw_perceptron_group_prefix_graph_stats_with_pca_lb1_h2/comparison.csv,graphfw_perceptron_group_prefix_graph_stats_with_pca_lb1_h2,graph_official_pool,,perceptron,group_prefix,graph_stats,,,with_pca,2,1,expanding,24,,94,no_signal,False,0.4376,0.4317,0.5363,0.4468,-0.0949,False,True,True
graph_official_extra_transforms_shortlookback_20260709_0627,graphfw_ada_boost_tree_spearman_abs_top5_raw_residual_no_pca_lb1_h1,/root/corn_spike_sota/outputs/graph_official_extra_transforms_shortlookback_20260709_0627/graphfw_ada_boost_tree_spearman_abs_top5_raw_residual_no_pca_lb1_h1/comparison.csv,graphfw_ada_boost_tree_spearman_abs_top5_raw_residual_no_pca_lb1_h1,graph_official_pool,,ada_boost_tree,spearman_abs_top5,raw_residual,,,no_pca,1,1,expanding,24,,96,no_signal,False,0.4375,0.4763,0.4698,0.4375,-0.0289,False,True,True
graph_official_framework_shortlookback_20260709_000325,graphfw_bagging_tree_group_prefix_graph_stats_with_pca_lb1_h1,/root/corn_spike_sota/outputs/graph_official_framework_shortlookback_20260709_000325/graphfw_bagging_tree_group_prefix_graph_stats_with_pca_lb1_h1/comparison.csv,graphfw_bagging_tree_group_prefix_graph_stats_with_pca_lb1_h1,graph_official_pool,,bagging_tree,group_prefix,graph_stats,,,with_pca,1,1,expanding,24,,96,no_signal,False,0.4375,0.4627,0.498,0.4375,-0.0731,False,True,True
framework_tsl_graph_shortlookback_directionbce_20260709_032526,tsl_graph_wavenet_direction_bce_tiny_corr_abs_top3_with_pca_lb1_h1_s42,/root/corn_spike_sota/outputs/framework_tsl_graph_shortlookback_directionbce_20260709_032526/tsl_graph_wavenet_direction_bce_tiny_corr_abs_top3_with_pca_lb1_h1_s42/comparison.csv,tsl_graph_wavenet_direction_bce_tiny_corr_abs_top3_with_pca_lb1_h1_s42,tsl_graph,graph_wavenet,graph_wavenet,corr_abs_top3,,direction_bce,balanced,with_pca,1,1,expanding,24,,96,no_signal,False,0.4375,0.4557,0.458,0.4375,,False,True,True
framework_tsl_graph_shortlookback_directionbce_20260709_032526,tsl_graph_wavenet_direction_bce_tiny_corr_abs_top8_with_pca_lb1_h1_s42,/root/corn_spike_sota/outputs/framework_tsl_graph_shortlookback_directionbce_20260709_032526/tsl_graph_wavenet_direction_bce_tiny_corr_abs_top8_with_pca_lb1_h1_s42/comparison.csv,tsl_graph_wavenet_direction_bce_tiny_corr_abs_top8_with_pca_lb1_h1_s42,tsl_graph,graph_wavenet,graph_wavenet,corr_abs_top8,,direction_bce,balanced,with_pca,1,1,expanding,24,,96,no_signal,False,0.4375,0.4544,0.4575,0.4375,,False,True,True
graph_official_framework_shortlookback_20260709_000325,graphfw_ada_boost_tree_corr_abs_top3_smooth_only_no_pca_lb1_h1,/root/corn_spike_sota/outputs/graph_official_framework_shortlookback_20260709_000325/graphfw_ada_boost_tree_corr_abs_top3_smooth_only_no_pca_lb1_h1/comparison.csv,graphfw_ada_boost_tree_corr_abs_top3_smooth_only_no_pca_lb1_h1,graph_official_pool,,ada_boost_tree,corr_abs_top3,smooth_only,,,no_pca,1,1,expanding,24,,96,no_signal,False,0.4375,0.4438,0.4819,0.4375,-0.0431,False,True,True
graph_official_framework_shortlookback_20260709_000325,graphfw_hist_gradient_boosting_l2_corr_abs_top3_smooth_only_with_pca_lb1_h1,/root/corn_spike_sota/outputs/graph_official_framework_shortlookback_20260709_000325/graphfw_hist_gradient_boosting_l2_corr_abs_top3_smooth_only_with_pca_lb1_h1/comparison.csv,graphfw_hist_gradient_boosting_l2_corr_abs_top3_smooth_only_with_pca_lb1_h1,graph_official_pool,,hist_gradient_boosting_l2,corr_abs_top3,smooth_only,,,with_pca,1,1,expanding,24,,96,no_signal,False,0.4375,0.4392,0.5024,0.4375,0.0102,False,True,True
graph_official_framework_shortlookback_20260709_000325,graphfw_hist_gradient_boosting_corr_abs_top3_smooth_only_with_pca_lb1_h1,/root/corn_spike_sota/outputs/graph_official_framework_shortlookback_20260709_000325/graphfw_hist_gradient_boosting_corr_abs_top3_smooth_only_with_pca_lb1_h1/comparison.csv,graphfw_hist_gradient_boosting_corr_abs_top3_smooth_only_with_pca_lb1_h1,graph_official_pool,,hist_gradient_boosting,corr_abs_top3,smooth_only,,,with_pca,1,1,expanding,24,,96,no_signal,False,0.4375,0.4388,0.495,0.4375,-0.0104,False,True,True
graph_official_framework_shortlookback_20260709_000325,graphfw_ada_boost_tree_group_prefix_graph_stats_with_pca_lb1_h1,/root/corn_spike_sota/outputs/graph_official_framework_shortlookback_20260709_000325/graphfw_ada_boost_tree_group_prefix_graph_stats_with_pca_lb1_h1/comparison.csv,graphfw_ada_boost_tree_group_prefix_graph_stats_with_pca_lb1_h1,graph_official_pool,,ada_boost_tree,group_prefix,graph_stats,,,with_pca,1,1,expanding,24,,96,no_signal,False,0.4375,0.4171,0.4338,0.4375,-0.0456,False,True,True
graph_official_recentcap_focus_20260709_0521_cap48,graphfw_bagging_tree_group_prefix_graph_stats_with_pca_lb3_h1,/root/corn_spike_sota/outputs/graph_official_recentcap_focus_20260709_0521_cap48/graphfw_bagging_tree_group_prefix_graph_stats_with_pca_lb3_h1/comparison.csv,graphfw_bagging_tree_group_prefix_graph_stats_with_pca_lb3_h1,graph_official_pool,,bagging_tree,group_prefix,graph_stats,,,with_pca,1,3,expanding_with_cap,24,48.0,94,no_signal,False,0.4375,0.4069,0.4168,0.4362,-0.0625,False,True,True
graph_official_recentcap_focus_20260709_0521_cap48,graphfw_catboost_depthwise_group_prefix_graph_stats_with_pca_lb1_h1,/root/corn_spike_sota/outputs/graph_official_recentcap_focus_20260709_0521_cap48/graphfw_catboost_depthwise_group_prefix_graph_stats_with_pca_lb1_h1/comparison.csv,graphfw_catboost_depthwise_group_prefix_graph_stats_with_pca_lb1_h1,graph_official_pool,,catboost_depthwise,group_prefix,graph_stats,,,with_pca,1,1,expanding_with_cap,24,48.0,96,no_signal,False,0.4375,0.3989,0.4265,0.4375,-0.0934,False,True,True
graph_official_vmd_shortlookback_focus_20260709_0638,graphfw_ada_boost_tree_corr_abs_top5_raw_smooth_no_pca_lb6_h1,/root/corn_spike_sota/outputs/graph_official_vmd_shortlookback_focus_20260709_0638/graphfw_ada_boost_tree_corr_abs_top5_raw_smooth_no_pca_lb6_h1/comparison.csv,graphfw_ada_boost_tree_corr_abs_top5_raw_smooth_no_pca_lb6_h1,graph_official_pool,,ada_boost_tree,corr_abs_top5,raw_smooth,,,no_pca,1,6,expanding,24,,91,no_signal,False,0.4371,0.4628,0.4427,0.4396,-0.0601,False,True,True
graph_official_framework_shortlookback_20260709_000325,graphfw_random_forest_balanced_group_prefix_graph_stats_no_pca_lb3_h1,/root/corn_spike_sota/outputs/graph_official_framework_shortlookback_20260709_000325/graphfw_random_forest_balanced_group_prefix_graph_stats_no_pca_lb3_h1/comparison.csv,graphfw_random_forest_balanced_group_prefix_graph_stats_no_pca_lb3_h1,graph_official_pool,,random_forest_balanced,group_prefix,graph_stats,,,no_pca,1,3,expanding,24,,94,no_signal,False,0.437,0.4366,0.4693,0.4362,-0.0189,False,True,True
